X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.556344,34.654564,巽北公園,たつみきたこうえん,巽北公園（たつみきたこうえん）,生野区巽北4-2,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95276
135.557443,34.661039,小路公園,しょうじこうえん,小路公園（しょうじこうえん）,生野区小路東2-14,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95277
135.53579,34.653628,御勝山南公園,おかちやまみなみこうえん,御勝山南公園（おかちやまみなみこうえん）,生野区勝山南3-3,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95278
135.5393279,34.65890597,御幸森公園,みゆきもりこうえん,御幸森公園（みゆきもりこうえん）,生野区桃谷5-8,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95279
135.554946,34.64995,巽矢柄公園,たつみやがらこうえん,巽矢柄公園（たつみやがらこうえん）,生野区巽東1-10,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95280
135.529747,34.654908,勝山北公園,かつやまきたこうえん,勝山北公園（かつやまきたこうえん）,生野区勝山北1-11,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95281
135.545551,34.656836,中川南公園,なかがわみなみこうえん,中川南公園（なかがわみなみこうえん）,生野区中川5-13,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95282
135.535299,34.642741,生野南公園,いくのみなみこうえん,生野南公園（いくのみなみこうえん）,生野区林寺4-6,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95283
135.553316,34.661333,小路西公園,しょうじにしこうえん,小路西公園（しょうじにしこうえん）,生野区小路2-2,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95284
135.528578,34.653311,勝山西公園,かつやまにしこうえん,勝山西公園（かつやまにしこうえん）,生野区勝山南1-13,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95285
135.553302,34.648604,伊賀ヶ西公園,いががにしこうえん,伊賀ヶ西公園（いががにしこうえん）,生野区巽中2-22,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95286
135.535755,34.662493,北鶴橋公園,きたつるはしこうえん,北鶴橋公園（きたつるはしこうえん）,生野区鶴橋3-5,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95287
135.547203,34.64401,巽西公園,たつみにしこうえん,巽西公園（たつみにしこうえん）,生野区巽西4-6,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95288
135.550955,34.647733,巽大地公園,たつみだいちこうえん,巽大地公園（たつみだいちこうえん）,生野区巽中3-9,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95289
135.555268,34.656322,小路南公園,しょうじみなみこうえん,小路南公園（しょうじみなみこうえん）,生野区小路3-19,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95290
135.555826,34.652792,巽東第一公園,たつみひがしだいいちこうえん,巽東第一公園（たつみひがしだいいちこうえん）,生野区巽東1-1,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95291
135.557704,34.658959,小路東公園,しょうじひがしこうえん,小路東公園（しょうじひがしこうえん）,生野区小路東2-23,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95292
135.549649,34.650003,巽大地北公園,たつみだいちきたこうえん,巽大地北公園（たつみだいちきたこうえん）,生野区巽中2-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95293
135.534621,34.660896,みゆき公園,みゆきこうえん,みゆき公園（みゆきこうえん）,生野区桃谷3-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95294
135.549467,34.651749,巽中東公園,たつみなかひがしこうえん,巽中東公園（たつみなかひがしこうえん）,生野区巽中1-5,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95295
135.535809,34.659007,桃谷南公園,ももだにみなみこうえん,桃谷南公園（ももだにみなみこうえん）,生野区桃谷3-14,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95296
135.5508801,34.65784694,中川東２公園,なかがわひがし２こうえん,中川東２公園（なかがわひがし２こうえん）,生野区中川東2-4,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95297
135.559836,34.652329,巽東３公園,たつみひがし３こうえん,巽東３公園（たつみひがし３こうえん）,生野区巽東3-11,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95298
135.552535,34.65155,巽西足代公園,たつみにしあじろこうえん,巽西足代公園（たつみにしあじろこうえん）,生野区巽中1-20,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95299
135.555882,34.648984,巽伊賀ヶ公園,たつみいががこうえん,巽伊賀ヶ公園（たつみいががこうえん）,生野区巽東1-16,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95300
135.529066,34.647647,生野西４公園,いくのにし４こうえん,生野西４公園（いくのにし４こうえん）,生野区生野西4-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95301
135.551768,34.641144,南巽公園,みなみたつみこうえん,南巽公園（みなみたつみこうえん）,生野区巽南3-10,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95302
135.538335,34.660953,御幸森第２公園,みゆきもりだい２こうえん,御幸森第２公園（みゆきもりだい２こうえん）,生野区桃谷5-4,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95303
135.544797,34.651656,巽西１公園,たつみにし１こうえん,巽西１公園（たつみにし１こうえん）,生野区巽西1-3,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95304
135.534717,34.646835,生野東４公園,いくのひがし４こうえん,生野東４公園（いくのひがし４こうえん）,生野区生野東4-5,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95305
135.545478,34.654134,巽北西公園,たつみきたにしこうえん,巽北西公園（たつみきたにしこうえん）,生野区巽北1-21,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95306
135.531356,34.64473,林寺西公園,はやしじにしこうえん,林寺西公園（はやしじにしこうえん）,生野区林寺2-16,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95307
135.536927,34.665194,北鶴橋第２公園,きたつるはしだい２こうえん,北鶴橋第２公園（きたつるはしだい２こうえん）,生野区鶴橋4-1,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95308
135.547632,34.64645292,巽西みのり公園,たつみにしみのりこうえん,巽西みのり公園（たつみにしみのりこうえん）,生野区巽西3-15,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95309
135.542412,34.65452,中川６公園,なかがわ６こうえん,中川６公園（なかがわ６こうえん）,生野区中川6-12,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95310
135.539226,34.652986,舎利寺中央公園,しゃりじちゅうおうこうえん,舎利寺中央公園（しゃりじちゅうおうこうえん）,生野区勝山南4-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95311
135.5594659,34.64466114,巽東緑地,たつみひがしりょくち,巽東緑地（たつみひがしりょくち）,生野区巽東4-11,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95312
135.524965,34.648752,猫間川公園,ねこまがわこうえん,猫間川公園（ねこまがわこうえん）,生野区生野西1-18,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95313
135.52986,34.663349,北鶴ふれあい公園,きたつるふれあいこうえん,北鶴ふれあい公園（きたつるふれあいこうえん）,生野区鶴橋1-6,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95314
135.541613,34.643108,新田島公園,しんたじまこうえん,新田島公園（しんたじまこうえん）,生野区田島5-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95315
135.533845,34.658312,つるのはし跡公園,つるのはしあとこうえん,つるのはし跡公園（つるのはしあとこうえん）,生野区桃谷3-17,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95316
135.549121,34.654498,巽北さくら公園,たつみきたさくらこうえん,巽北さくら公園（たつみきたさくらこうえん）,生野区巽北2-7,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95317
135.551607,34.639934,楠正長史跡公園,くすのきまさながしせきこうえん,楠正長史跡公園（くすのきまさながしせきこうえん）,生野区巽南4-2,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95318
135.550086,34.644895,巽中４公園,たつみなか４こうえん,巽中４公園（たつみなか４こうえん）,生野区巽中4-6,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95319
135.552052,34.633665,巽南ふれあい公園,たつみみなみふれあいこうえん,巽南ふれあい公園（たつみみなみふれあいこうえん）,生野区巽南5-18,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95320
135.548801,34.692183,鴫野東２公園,しぎのひがし２こうえん,鴫野東２公園（しぎのひがし２こうえん）,城東区鴫野東2-27,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95321
135.553399,34.696166,今福南古堤公園,いまふくみなみふるつつみこうえん,今福南古堤公園（いまふくみなみふるつつみこうえん）,城東区今福南2-4,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95322
135.540841,34.699178,蒲生二ふれあい公園,がもうにふれあいこうえん,蒲生二ふれあい公園（がもうにふれあいこうえん）,城東区蒲生2-6,城東区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95323
135.576643,34.711367,鶴見緑地,つるみりょくち,鶴見緑地（つるみりょくち）,鶴見区緑地公園,鶴見区,,,広域公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95324
135.562835,34.687291,放出駅南公園,はなてんえきみなみこうえん,放出駅南公園（はなてんえきみなみこうえん）,鶴見区放出東3-35,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95325
135.5648383,34.68777419,放出駅南第２公園,はなてんえきみなみだい２こうえん,放出駅南第２公園（はなてんえきみなみだい２こうえん）,鶴見区放出東3-34,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95326
135.510977,34.643192,金塚ふれあい東公園,かなづかふれあいひがしこうえん,金塚ふれあい東公園（かなづかふれあいひがしこうえん）,阿倍野区阿倍野筋3-11,阿倍野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95327
135.5102339,34.64396383,金塚ふれあい中央公園,かなづかふれあいちゅうおうこうえん,金塚ふれあい中央公園（かなづかふれあいちゅうおうこうえん）,阿倍野区阿倍野筋1-6,阿倍野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95328
135.48173,34.619299,中加賀屋公園,なかかがやこうえん,中加賀屋公園（なかかがやこうえん）,住之江区中加賀屋1-5,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95329
135.483989,34.610738,浜口西公園,はまぐちにしこうえん,浜口西公園（はまぐちにしこうえん）,住之江区浜口西2-6,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95330
135.486271,34.606932,浜口東公園,はまぐちひがしこうえん,浜口東公園（はまぐちひがしこうえん）,住之江区西住之江1-3,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95331
135.475304,34.622587,北加賀屋公園,きたかがやこうえん,北加賀屋公園（きたかがやこうえん）,住之江区北加賀屋5-3,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95332
135.478444,34.615943,加賀屋公園,かがやこうえん,加賀屋公園（かがやこうえん）,住之江区中加賀屋3-17,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95333
135.485002,34.597854,安住公園,あずみこうえん,安住公園（あずみこうえん）,住之江区住之江3-16,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95334
135.481462,34.624057,加賀屋北公園,かがやきたこうえん,加賀屋北公園（かがやきたこうえん）,住之江区北加賀屋1-2,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95335
135.476545,34.616343,西加賀屋公園,にしかがやこうえん,西加賀屋公園（にしかがやこうえん）,住之江区西加賀屋3-8,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95336
135.471001,34.603744,新北島南公園,しんきたじまみなみこうえん,新北島南公園（しんきたじまみなみこうえん）,住之江区新北島2-3,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95337
135.488315,34.618908,粉浜公園,こはまこうえん,粉浜公園（こはまこうえん）,住之江区粉浜西2-6,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95338
135.469687,34.607038,新北島東公園,しんきたじまひがしこうえん,新北島東公園（しんきたじまひがしこうえん）,住之江区新北島3-5,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95339
135.472967,34.615564,緑木公園,みどりぎこうえん,緑木公園（みどりぎこうえん）,住之江区緑木2-1,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95340
135.475354,34.60642,南加賀屋公園,みなみかがやこうえん,南加賀屋公園（みなみかがやこうえん）,住之江区南加賀屋3-1,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95341
135.460388,34.609343,新北島西公園,しんきたじまにしこうえん,新北島西公園（しんきたじまにしこうえん）,住之江区新北島7-3,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95342
135.460085,34.620928,平林北公園,ひらばやしきたこうえん,平林北公園（ひらばやしきたこうえん）,住之江区平林北1-2,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95343
135.488959,34.622508,粉浜北公園,こはまきたこうえん,粉浜北公園（こはまきたこうえん）,住之江区粉浜西1-4,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95344
135.483822,34.608277,浜口公園,はまぐちこうえん,浜口公園（はまぐちこうえん）,住之江区浜口西3-4,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95345
135.456308,34.609294,平林南公園,ひらばやしみなみこうえん,平林南公園（ひらばやしみなみこうえん）,住之江区平林南2-6,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95346
135.480848,34.605444,御崎南公園,みさきみなみこうえん,御崎南公園（みさきみなみこうえん）,住之江区御崎7-3,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95347
135.466141,34.617248,柴谷公園,しばたにこうえん,柴谷公園（しばたにこうえん）,住之江区柴谷2-7,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95348
135.478962,34.600373,北島公園,きたじまこうえん,北島公園（きたじまこうえん）,住之江区北島3-17,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95349
135.490144,34.606822,安立北公園,あんりゅうきたこうえん,安立北公園（あんりゅうきたこうえん）,住之江区安立1-10,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95350
135.488666,34.604312,霰松原公園,あられまつばらこうえん,霰松原公園（あられまつばらこうえん）,住之江区安立2-11,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95351
135.481035,34.610438,御崎東公園,みさきひがしこうえん,御崎東公園（みさきひがしこうえん）,住之江区御崎3-3,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95352
135.483036,34.60874,御崎中公園,みさきなかこうえん,御崎中公園（みさきなかこうえん）,住之江区御崎5-1,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95353
135.479547,34.603168,敷津浦東公園,しきつうらひがしこうえん,敷津浦東公園（しきつうらひがしこうえん）,住之江区御崎7-15,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95354
135.4733,34.603093,南加賀屋西公園,みなみかがやにしこうえん,南加賀屋西公園（みなみかがやにしこうえん）,住之江区南加賀屋4-6,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95355
135.490533,34.622069,粉浜東公園,こはまひがしこうえん,粉浜東公園（こはまひがしこうえん）,住之江区粉浜1-5,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95356
135.482918,34.600035,西住之江南公園,にしすみのえみなみこうえん,西住之江南公園（にしすみのえみなみこうえん）,住之江区西住之江3-13,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95357
135.49089,34.618751,粉浜中公園,こはまなかこうえん,粉浜中公園（こはまなかこうえん）,住之江区粉浜1-27,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95358
135.424773,34.633908,南港太陽のまち公園,なんこうたいようのまちこうえん,南港太陽のまち公園（なんこうたいようのまちこうえん）,住之江区南港中4-5,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95359
135.428204,34.628734,南港緑公園,なんこうみどりこうえん,南港緑公園（なんこうみどりこうえん）,住之江区南港中2-6,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95360
135.425262,34.627849,南港海のまち公園,なんこううみのまちこうえん,南港海のまち公園（なんこううみのまちこうえん）,住之江区南港中3-6,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95361
135.420704,34.633751,南港花のまち公園,なんこうはなのまちこうえん,南港花のまち公園（なんこうはなのまちこうえん）,住之江区南港中5-4,住之江区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95362
135.425361,34.630268,南港公園,なんこうこうえん,南港公園（なんこうこうえん）,住之江区南港中3-1,住之江区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95363
135.432426,34.632021,南港中央公園,なんこうちゅうおうこうえん,南港中央公園（なんこうちゅうおうこうえん）,住之江区南港東8-5,住之江区,,,総合公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95364
135.482127,34.617539,東加賀屋公園,ひがしかがやこうえん,東加賀屋公園（ひがしかがやこうえん）,住之江区東加賀屋2-14,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95365
135.447253,34.613155,平林西公園,ひらばやしにしこうえん,平林西公園（ひらばやしにしこうえん）,住之江区平林南2-12,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95366
135.487612,34.601568,安立南公園,あんりゅうみなみこうえん,安立南公園（あんりゅうみなみこうえん）,住之江区安立3-8,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95367
135.466342,34.60731,新北島中公園,しんきたじまなかこうえん,新北島中公園（しんきたじまなかこうえん）,住之江区新北島3-7,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95368
135.480359,34.621967,北加賀屋東公園,きたかがやひがしこうえん,北加賀屋東公園（きたかがやひがしこうえん）,住之江区北加賀屋1-5,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95369
135.489318,34.616109,粉浜南公園,こはまみなみこうえん,粉浜南公園（こはまみなみこうえん）,住之江区粉浜3-2,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95370
135.462863,34.607436,新北島会館南公園,しんきたじまかいかんみなみこうえん,新北島会館南公園（しんきたじまかいかんみなみこうえん）,住之江区新北島5-3,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95371
135.482175,34.611407,御崎北公園,みさききたこうえん,御崎北公園（みさききたこうえん）,住之江区御崎1-8,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95372
135.485442,34.602009,西住之江中公園,にしすみのえなかこうえん,西住之江中公園（にしすみのえなかこうえん）,住之江区西住之江2-15,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95373
135.460868,34.607029,大和川北公園,やまとがわきたこうえん,大和川北公園（やまとがわきたこうえん）,住之江区新北島8-1,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95374
135.485013,34.618643,東加賀屋１公園,ひがしかがや１こうえん,東加賀屋１公園（ひがしかがや１こうえん）,住之江区東加賀屋1-3,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95375
135.475084,34.602371,加賀屋緑地,かがやりょくち,加賀屋緑地（かがやりょくち）,住之江区南加賀屋4-8,住之江区,,,都市緑地,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95376
135.462279,34.613213,平林泉公園,ひらばやしいずみこうえん,平林泉公園（ひらばやしいずみこうえん）,住之江区泉2-1,住之江区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95377
135.5344596,34.63592681,今川緑道,いまがわりょくどう,今川緑道（いまがわりょくどう）,東住吉区今川4-23,東住吉区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95378
135.527998,34.596262,大和川南公園,やまとがわみなみこうえん,大和川南公園（やまとがわみなみこうえん）,東住吉区矢田7-1,東住吉区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95379
135.537539,34.61772,針中野東公園,はりなかのひがしこうえん,針中野東公園（はりなかのひがしこうえん）,東住吉区針中野4-12,東住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95380
135.567035,34.597185,川辺大和川公園,かわなべやまとがわこうえん,川辺大和川公園（かわなべやまとがわこうえん）,平野区長吉長原西4-5,平野区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95381
135.558323,34.615407,喜連北公園,きれきたこうえん,喜連北公園（きれきたこうえん）,平野区喜連5-9,平野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95382
135.580325,34.61008,六反さくら公園,ろくたんさくらこうえん,六反さくら公園（ろくたんさくらこうえん）,平野区長吉六反1-5,平野区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95383
135.574819,34.610548,出戸やすらぎ公園,でとやすらぎこうえん,出戸やすらぎ公園（でとやすらぎこうえん）,平野区長吉出戸7-6,平野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95384
135.496109,34.649288,長橋１公園,ながはし１こうえん,長橋１公園（ながはし１こうえん）,西成区長橋1-4,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95385
135.480754,34.636324,西成開発３号公園,にしなりかいはつ３ごうこうえん,西成開発３号公園（にしなりかいはつ３ごうこうえん）,西成区津守3-8,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95386
135.480765,34.638447,西成開発４号公園,にしなりかいはつ４ごうこうえん,西成開発４号公園（にしなりかいはつ４ごうこうえん）,西成区津守3-8,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95387
135.5055937,34.64718992,山王みどり公園,さんのうみどりこうえん,山王みどり公園（さんのうみどりこうえん）,西成区山王1-11,西成区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95388
135.445858,34.673881,恩貴島公園,おきじまこうえん,恩貴島公園（おきじまこうえん）,此花区春日出南3-3,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95389
135.480689,34.685152,野田南緑道,のだみなみりょくどう,野田南緑道（のだみなみりょくどう）,福島区野田1-1,福島区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95390
135.464188,34.688451,新家西公園,しんけにしこうえん,新家西公園（しんけにしこうえん）,福島区大開4-3,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95391
135.431358,34.661628,桜島北公園,さくらじまきたこうえん,桜島北公園（さくらじまきたこうえん）,此花区桜島2-1,此花区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95392
135.518994,34.69091478,天満橋緑道,てんまばしりょくどう,天満橋緑道（てんまばしりょくどう）,中央区天満橋京町1,中央区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95393
135.53045,34.690961,城見緑道,しろみりょくどう,城見緑道（しろみりょくどう）,中央区城見1-1,中央区,,,緑道,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95394
135.4994112,34.69268569,大川町公園,おおかわちょうこうえん,大川町公園（おおかわちょうこうえん）,中央区北浜4-1,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95395
135.529393,34.664024,東上町公園,とうじょうちょうこうえん,東上町公園（とうじょうちょうこうえん）,天王寺区東上町2,天王寺区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95396
135.499545,34.652887,戎公園,えびすこうえん,戎公園（えびすこうえん）,浪速区戎本町1-3,浪速区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95397
135.494143,34.652172,今宮駅前第１公園,いまみやえきまえだい１こうえん,今宮駅前第１公園（いまみやえきまえだい１こうえん）,浪速区大国3-13,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95398
135.493634,34.653218,今宮駅前第２公園,いまみやえきまえだい２こうえん,今宮駅前第２公園（いまみやえきまえだい２こうえん）,浪速区大国3-13,浪速区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95399
135.4530144,34.73242108,加島浜公園,かしまはまこうえん,加島浜公園（かしまはまこうえん）,淀川区加島4-10,淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95400
135.490125,34.73213,宮原公園,みやはらこうえん,宮原公園（みやはらこうえん）,淀川区西宮原1-6,淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95401
135.505731,34.735384,日之出小公園,ひのでしょうこうえん,日之出小公園（ひのでしょうこうえん）,東淀川区西淡路2-3,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95402
135.527947,34.650398,生野西公園,いくのにしこうえん,生野西公園（いくのにしこうえん）,生野区生野西3-6,生野区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95403
135.44118,34.670942,島屋南公園,しまやみなみこうえん,島屋南公園（しまやみなみこうえん）,此花区島屋６－２,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,95404
